5552, 526776.63
5589, 468813.83
5626, 698376.52
5663, 491088.28
5700, 820608.12
5737, 492564.44
5774, 344997.82
5811, 472546.15
5848, 849088.84
5885, 966766.48
5922, 231605.96
5959, 730841.33
5996, 312003.37
6033, 370022.87
6070, 976854.28
6107, 458795.65
6144, 963089.5
6181, 272335.1
6218, 787679.01
6255, 335928.15
6292, 252243.01
6329, 630041.0
6366, 262141.13
6403, 903657.33
6440, 508015.29
6477, 334214.77
6514, 596291.13
6551, 102365.17
6588, 274265.68
6625, 668817.15
6662, 196112.02
6699, 462645.07
6736, 687789.61
6773, 275050.08
6810, 816232.1
6847, 188865.39
6884, 281857.73
6921, 547975.1
6958, 163177.85
6995, 272281.96
7032, 692385.67
7069, 370071.29
7106, 314869.62
7143, 160289.72
7180, 532156.46
7217, 612782.68
7254, 846370.92
7291, 406728.41
7328, 129063.85
7365, 374091.1
7402, 555797.55
7439, 443928.74
7476, 734598.74
7513, 711155.67
7550, 369247.05
7587, 645694.24
7624, 723170.38
7661, 204674.29
7698, 636588.58
7735, 580494.56
7772, 259724.86
7809, 636022.3
7846, 301494.79
7883, 949344.68
7920, 124689.14
7957, 648116.71
7994, 884721.47
8031, 138681.6
8068, 998806.51
8105, 988598.9
8142, 230340.37
8179, 723844.26
8216, 180065.24
8253, 555002.05
8290, 559421.76
8327, 670258.81
8364, 462476.19
8401, 869074.62
8438, 856448.31
8475, 471203.05
8512, 754538.13
8549, 347521.58
8586, 448320.4
8623, 638816.81
8660, 207086.59
8697, 895099.83
8734, 792096.42
8771, 716026.21
8808, 150014.35
8845, 280840.75
8882, 425413.45
8919, 404171.78
8956, 437787.0
8993, 300249.42
9030, 490197.73
9067, 480143.96
9104, 517879.13
9141, 925904.44
9178, 115258.35
9215, 681804.1
9252, 660392.63
9289, 978546.42
9326, 447209.47
9363, 644167.41
9400, 787793.21
9437, 505210.96
9474, 441111.23
9511, 590090.17
9548, 355866.38
9585, 595766.55
9622, 381479.14
9659, 232757.7
9696, 673581.3
9733, 904358.96
9770, 411209.13
9807, 338887.51
9844, 971942.11
9881, 721208.21
9918, 911072.71
9955, 955358.26
9992, 813915.04
10029, 839475.75
10066, 448849.63
10103, 808740.19
10140, 667572.2
10177, 749621.78
10214, 359649.29
10251, 107365.27
10288, 338069.57
10325, 136464.95
10362, 815637.38
10399, 625318.31
10436, 158189.48
10473, 567277.31
10510, 590994.46
10547, 998123.63
10584, 183847.21
10621, 934594.33
10658, 622272.91
10695, 714350.71
10732, 979171.46
10769, 844089.72
10806, 398168.8
10843, 874592.41
10880, 716875.1
10917, 869084.86
10954, 443779.04
10991, 909033.8
11028, 750086.98
11065, 204599.07
11102, 260187.85
11139, 253208.0
11176, 410905.04
11213, 544360.5
11250, 732114.49
11287, 224933.58
11324, 488780.13
11361, 458466.65
11398, 447275.85
11435, 343249.09
11472, 302157.38
11509, 496944.22
11546, 320404.28
11583, 755203.38
11620, 726271.86
11657, 889525.16
11694, 306028.21
11731, 187460.38
11768, 921758.0
11805, 727951.5
11842, 535805.79
11879, 120389.3
11916, 551589.14
11953, 269184.29
11990, 602656.95
12027, 537975.42
12064, 328439.39
12101, 460437.51
12138, 554750.16
12175, 214960.15
12212, 996441.88
12249, 917228.36
12286, 799025.14
12323, 210801.48
12360, 558928.75
12397, 663297.5
12434, 616706.72
12471, 494414.43
12508, 371068.13
12545, 521371.14
12582, 863873.61
12619, 681819.14
12656, 275775.42
12693, 270504.35
12730, 686289.15
12767, 225499.18
12804, 547363.92
12841, 130256.03
12878, 622625.03
12915, 263398.19
12952, 548141.89
12989, 174283.48
13026, 942752.98
13063, 137874.2
13100, 806623.33
13137, 795242.67
13174, 136570.13
13211, 894950.22
13248, 842830.34
13285, 977271.03
13322, 970603.05
13359, 327650.03
13396, 318958.97
13433, 823523.05
13470, 202813.42
13507, 109315.54
13544, 874106.36
13581, 311203.87
13618, 409351.81
13655, 954363.45
13692, 591001.08
13729, 787197.72
13766, 575561.57
13803, 491779.41
13840, 498687.46
13877, 500500.8
13914, 792110.91
13951, 898167.89
13988, 641695.22
14025, 897987.77
14062, 616831.56
14099, 938989.95
14136, 976124.02
14173, 384243.35
14210, 111991.11
14247, 787980.2
14284, 238047.97
14321, 939233.66
14358, 836685.04
14395, 897563.5
14432, 467161.84
14469, 858356.64
14506, 814013.96
14543, 353462.63
14580, 528452.34
14617, 436620.44
14654, 648652.15
14691, 387390.45
14728, 923571.97
14765, 623295.63
14802, 278306.87
14839, 650626.32
14876, 805107.01
14913, 772708.93
14950, 726541.8
14987, 827412.81
15024, 198915.73
15061, 782288.61
15098, 621480.97
15135, 432609.54
15172, 917301.29
15209, 939310.65
15246, 327603.11
15283, 302430.07
15320, 828411.12
15357, 373264.53
15394, 346432.88
15431, 912461.54
15468, 252093.8
15505, 318363.67
15542, 130924.49
15579, 430015.23
15616, 828385.63
15653, 331405.5
15690, 870609.08
15727, 320856.48
15764, 747543.79
15801, 507164.8
15838, 917755.84
15875, 956543.75
15912, 716505.05
15949, 975247.25
15986, 350547.29
16023, 128804.75
16060, 179757.01
16097, 331294.0
16134, 539409.57
16171, 866092.27
16208, 391176.42
16245, 634139.65
16282, 667205.85
16319, 857747.1
16356, 608163.57
16393, 940277.53
16430, 698767.12
16467, 170942.43
16504, 354771.34
16541, 956632.42
16578, 545427.75
16615, 186113.38
16652, 581170.43
16689, 885610.27
16726, 639913.53
16763, 565958.36
16800, 606390.67
16837, 720816.35
16874, 470085.93
16911, 859760.11
16948, 372307.98
16985, 262516.19
17022, 645799.67
17059, 170681.01
17096, 225885.01
17133, 240200.04
17170, 851465.59
17207, 425667.7
17244, 864069.59
17281, 276362.66
17318, 352319.56
17355, 892227.18
17392, 326358.41
17429, 108057.64
17466, 873328.73
17503, 131078.27
17540, 199605.35
17577, 828603.36
17614, 372733.92
17651, 554123.86
17688, 580181.67
17725, 689995.87
17762, 998803.61
17799, 558819.75
17836, 619187.0
17873, 343939.42
17910, 874898.58
17947, 775963.03
17984, 173544.48
18021, 913118.2
18058, 382513.65
18095, 391756.15
18132, 878315.39
18169, 687659.68
18206, 724957.73
18243, 116001.53
18280, 405277.36
18317, 443543.75
18354, 881375.34
18391, 721531.96
18428, 548347.26
18465, 830851.98
18502, 120218.75
18539, 430769.04
18576, 933079.72
18613, 597953.78
18650, 448393.2
18687, 334741.21
18724, 765078.37
18761, 993187.29
18798, 213691.83
18835, 183366.83
18872, 332657.48
18909, 364272.14
18946, 196186.76
18983, 747486.64
19020, 475891.69
19057, 328453.25
19094, 329320.76
19131, 691805.37
19168, 491164.34
19205, 207037.17
19242, 253864.59
19279, 481437.89
19316, 559368.38
19353, 213289.93
19390, 396203.24
19427, 551909.07
19464, 641561.21
19501, 795309.97
19538, 708706.98
19575, 265504.2
19612, 600832.31
19649, 369948.55
19686, 350885.52
19723, 184652.02
19760, 294061.92
19797, 979461.65
19834, 614036.86
19871, 557261.3
19908, 563315.73
19945, 589924.73
19982, 702605.05
20019, 245211.57
20056, 451398.11
20093, 744439.77
20130, 400649.73
20167, 685849.7
20204, 783772.65
20241, 763146.19
20278, 334319.34
20315, 960258.12
20352, 146706.39
20389, 111580.62
20426, 358096.28
20463, 411673.53
20500, 653408.34
20537, 178779.79
20574, 426117.42
20611, 964470.48
20648, 669269.9
20685, 944263.63
20722, 669209.74
20759, 398807.88
20796, 610820.02
20833, 615176.78
20870, 990239.39
20907, 495984.61
20944, 326828.32
20981, 860980.59
21018, 391048.51
21055, 885127.81
21092, 104567.32
21129, 239286.59
21166, 928428.17
21203, 213128.33
21240, 781292.67
21277, 935194.7
21314, 916668.89
21351, 880913.53
21388, 836922.68
21425, 346351.43
21462, 521754.71
21499, 325729.55
21536, 313719.3
21573, 337746.28
21610, 373490.14
21647, 616378.41
21684, 845622.57
21721, 555950.06
21758, 566819.35
21795, 259283.65
21832, 455141.0
21869, 819325.76
21906, 951092.04
21943, 459406.82
21980, 658674.6
22017, 793097.96
22054, 745019.58
22091, 818048.61
22128, 105403.28
22165, 928084.73
22202, 157615.14
22239, 900600.9
22276, 408969.09
22313, 119428.05
22350, 281956.26
22387, 446390.52
22424, 215653.11
22461, 135007.5
22498, 285008.12
22535, 198664.43
22572, 594630.15
22609, 517396.45
22646, 651132.14
22683, 379993.92
22720, 364290.08
22757, 234124.32
22794, 890678.77
22831, 304157.34
22868, 931771.71
22905, 121959.79
22942, 706284.22
22979, 410647.57
23016, 887331.94
23053, 976281.71
23090, 272956.91
23127, 522365.19
23164, 156866.79
23201, 633830.7
23238, 267822.34
23275, 178733.13
23312, 100722.88
23349, 146559.72
23386, 846769.77
23423, 262629.25
23460, 624086.0
23497, 221984.24
23534, 342351.02
23571, 711123.93
23608, 121840.38
23645, 724584.92
23682, 473614.85
23719, 572888.49
23756, 537246.84
23793, 217938.22
23830, 147308.86
23867, 666725.69
23904, 350833.07
23941, 946714.61
23978, 206621.2
24015, 710260.85
24052, 419462.64
24089, 561909.68
24126, 331781.2
24163, 539874.55
24200, 273468.18
24237, 977130.2
24274, 842375.89
24311, 521540.28
24348, 525085.33
24385, 236352.19
24422, 617383.67
24459, 639760.08
24496, 273416.32
24533, 893564.62
24570, 724482.79
24607, 607454.78
24644, 791715.06
24681, 915352.32
24718, 676882.66
24755, 181863.75
24792, 839753.54
24829, 204534.96
24866, 266924.92
24903, 651292.96
24940, 142122.83
24977, 663524.75
25014, 733874.27
25051, 857108.42
25088, 667822.23
25125, 661763.53
25162, 884165.47
25199, 631627.47
25236, 397246.11
25273, 740954.97
25310, 920699.41
25347, 362686.62
25384, 299169.45
25421, 540400.81
25458, 280666.19
25495, 256522.28
25532, 519330.91
25569, 508226.86
25606, 304867.42
25643, 598871.42
25680, 200752.63
25717, 796897.23
25754, 134489.97
25791, 469159.11
25828, 610114.04
25865, 822238.5
25902, 883532.09
25939, 727038.71
25976, 673160.48
26013, 758443.73
26050, 769935.84
26087, 461898.47
26124, 601059.24
26161, 284521.49
26198, 503399.39
26235, 202958.14
26272, 216908.2
26309, 695654.4
26346, 303930.48
26383, 493283.39
26420, 420957.56
26457, 691977.79
26494, 218774.87
26531, 917545.68
26568, 345938.23
26605, 527980.06
26642, 748935.13
26679, 914061.67
26716, 192255.03
26753, 575918.64
26790, 273170.21
26827, 994515.97
26864, 192480.88
26901, 140183.7
26938, 345869.49
26975, 658277.04
27012, 997833.41
27049, 421652.49
27086, 950397.88
27123, 677608.72
27160, 971296.75
27197, 878782.64
27234, 413979.39
27271, 578657.47
27308, 590705.03
27345, 532372.7
27382, 664843.49
27419, 179594.6
27456, 259339.07
27493, 647446.82
27530, 475113.07
27567, 859410.76
27604, 306861.07
27641, 191579.04
27678, 844349.7
27715, 833091.01
27752, 237659.0
27789, 124543.83
27826, 945935.2
27863, 797067.88
27900, 120401.82
27937, 288124.22
27974, 805487.51
28011, 529385.65
28048, 741497.87
28085, 558234.88
28122, 510836.56
28159, 924661.46
28196, 626962.41
28233, 349227.26
28270, 556314.24
28307, 655732.99
28344, 370225.15
28381, 390567.41
28418, 191551.89
28455, 815663.91
28492, 390126.43
28529, 248233.29
28566, 542976.38
28603, 561987.95
28640, 204954.35
28677, 356714.36
28714, 703632.36
28751, 694798.82
28788, 460261.54
28825, 475450.74
28862, 163325.72
28899, 409950.68
28936, 873517.59
28973, 959775.82
29010, 581794.76
29047, 661232.31
29084, 801839.3
29121, 733173.12
29158, 490644.6
29195, 593162.68
29232, 694786.27
29269, 128844.3
29306, 535318.59
29343, 122404.61
29380, 732416.6
29417, 429273.37
29454, 529971.75
29491, 927641.11
29528, 667215.42
29565, 376903.63
29602, 262556.49
29639, 531312.67
29676, 882256.83
29713, 318102.77
29750, 413305.91
29787, 435552.5
29824, 781784.46
29861, 296401.26
29898, 367205.47
29935, 257313.76
29972, 311548.84
30009, 400986.99
30046, 911126.73
30083, 116318.21
30120, 726584.51
30157, 508510.91
30194, 674156.26
30231, 701660.17
30268, 623060.58
30305, 526814.99
30342, 690689.77
30379, 247821.43
30416, 276298.35
30453, 207233.61
30490, 294470.34
30527, 764089.71
30564, 720229.95
30601, 716495.93
30638, 432787.82
30675, 387303.06
30712, 490937.69
30749, 963280.97
30786, 690273.81
30823, 675622.22
30860, 105766.08
30897, 306016.73
30934, 715871.68
30971, 602655.99
31008, 555976.26
31045, 806391.68
31082, 627254.98
31119, 650934.61
31156, 921033.99
31193, 252495.55
31230, 926629.6
31267, 719374.75
31304, 377061.37
31341, 242375.75
31378, 885378.77
31415, 573127.43
31452, 656961.04
31489, 480289.84
31526, 512751.23
31563, 794560.03
31600, 229081.18
31637, 967876.74
31674, 737378.94
31711, 708761.89
31748, 101248.59
31785, 840090.02
31822, 504381.84
31859, 223281.48
31896, 499619.92
31933, 805230.95
31970, 105415.58
32007, 975180.47
32044, 578602.87
32081, 186800.04
32118, 754931.5
32155, 787222.25
32192, 351183.74
32229, 309950.53
32266, 336179.94
32303, 479248.06
32340, 139927.75
32377, 565713.49
32414, 605255.82
32451, 387089.47
32488, 712187.54
32525, 640098.98
32562, 476057.93
32599, 492478.73
32636, 710746.85
32673, 323653.88
32710, 939935.04
32747, 168279.45
32784, 128120.97
32821, 586446.05
32858, 407590.43
32895, 510211.59
32932, 476842.6
32969, 629957.37
33006, 203647.59
33043, 251092.68
33080, 155165.72
33117, 176155.7
33154, 370566.15
33191, 286742.27
33228, 443590.57
33265, 810844.08
33302, 869548.8
33339, 982706.44
33376, 730712.93
33413, 293530.45
33450, 412454.63
33487, 392880.09
33524, 391334.43
33561, 647596.14
33598, 372437.21
33635, 828012.17
33672, 546828.12
33709, 163411.85
33746, 685721.76
33783, 943740.63
33820, 758051.35
33857, 223564.71
33894, 249538.26
33931, 676905.92
33968, 882353.83
34005, 819671.02
34042, 510525.23
34079, 608571.07
34116, 650307.48
34153, 642105.02
34190, 356001.4
34227, 908983.75
34264, 370197.71
34301, 820447.71
34338, 859046.17
34375, 323851.5
34412, 523480.03
34449, 976559.64
34486, 540785.25
34523, 241003.77
34560, 968571.08
34597, 393285.49
34634, 688494.08
34671, 913423.77
34708, 356199.05
34745, 806864.08
34782, 915401.4
34819, 464962.1
34856, 736819.24
34893, 399197.31
34930, 226541.72
34967, 267881.79
35004, 145860.03
35041, 242756.81
35078, 471956.52
35115, 390043.42
35152, 624730.38
35189, 653503.39
35226, 389888.12
35263, 711217.4
35300, 358273.72
35337, 296103.72
35374, 481485.8
35411, 505119.17
35448, 402137.66
35485, 428128.1
35522, 216321.93
35559, 789876.5
35596, 458729.75
35633, 178588.33
35670, 199591.08
35707, 122735.03
35744, 868248.8
35781, 375159.28
35818, 559583.71
35855, 844666.54
35892, 697006.12
35929, 598635.49
35966, 665335.15
36003, 683516.52
36040, 968315.8
36077, 306379.45
36114, 534135.7
36151, 423295.56
36188, 274736.7
36225, 920077.23
36262, 920099.25
36299, 878259.2
36336, 966567.55
36373, 182785.22
36410, 824736.27
36447, 151810.57
36484, 204799.4
36521, 907592.53
36558, 358626.84
36595, 677567.34
36632, 537004.02
36669, 709057.71
36706, 708689.91
36743, 985922.38
36780, 887565.61
36817, 846993.19
36854, 274329.68
36891, 239287.53
36928, 668309.37
36965, 967725.64
37002, 522818.63
37039, 159839.15
